Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       2/2           std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<int, int> >::pair<char const (&) [7], true>(char const (&) [7], std::pair<int, int> const&) [109]
[114]    0.0    0.00    0.00       2         char const (&std::forward<char const (&) [7]>(std::remove_reference<char const (&) [7]>::type&)) [7] [114]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z11checkWinnerRK16ConnectFourBoardc [168]
[115]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [115]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN16ConnectFourBoard4gridE [169]
[116]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [116]
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::vector() [149]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN8ComputerC2Ec [171]
[117]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [117]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN6PlayerC2Ec [170]
[118]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [118]
-----------------------------------------------
                0.00    0.00       1/1           Computer::makeMove(ConnectFourBoard&) [39]
[119]    0.0    0.00    0.00       1         ConnectFourBoard::dropDiscToGap(int, int, char) [119]
                0.00    0.00       2/78          std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::operator[](unsigned long) [21]
                0.00    0.00       2/78          std::vector<char, std::allocator<char> >::operator[](unsigned long) [22]
-----------------------------------------------
                0.00    0.00       1/1           Computer::makeMove(ConnectFourBoard&) [39]
[120]    0.0    0.00    0.00       1         ConnectFourBoard::dropDiscToRow(int, int, char) [120]
                0.00    0.00       2/78          std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::operator[](unsigned long) [21]
                0.00    0.00       2/78          std::vector<char, std::allocator<char> >::operator[](unsigned long) [22]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[121]    0.0    0.00    0.00       1         ConnectFourBoard::initBoard() [121]
                0.00    0.00       1/2           std::allocator<std::vector<char, std::allocator<char> > >::allocator() [106]
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >::vector(unsigned long, char const&, std::allocator<char> const&) [154]
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::vector(unsigned long, std::vector<char, std::allocator<char> > const&, std::allocator<std::vector<char, std::allocator<char> > > const&) [148]
                0.00    0.00       1/2           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::~vector() [111]
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::operator=(std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >&&) [150]
                0.00    0.00       1/7           std::vector<char, std::allocator<char> >::~vector() [63]
                0.00    0.00       1/6           std::allocator<std::vector<char, std::allocator<char> > >::~allocator() [71]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[122]    0.0    0.00    0.00       1         Player::Player(char) [122]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[123]    0.0    0.00    0.00       1         Computer::Computer(char) [123]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::vector<char, std::allocator<char> > > >::deallocate(std::allocator<std::vector<char, std::allocator<char> > >&, std::vector<char, std::allocator<char> >*, unsigned long) [136]
[124]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::vector<char, std::allocator<char> > >::deallocate(std::vector<char, std::allocator<char> >*, unsigned long) [124]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::vector<char, std::allocator<char> > > >::allocate(std::allocator<std::vector<char, std::allocator<char> > >&, unsigned long) [137]
[125]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::vector<char, std::allocator<char> > >::allocate(unsigned long, void const*) [125]
                0.00    0.00       1/2           __gnu_cxx::new_allocator<std::vector<char, std::allocator<char> > >::_M_max_size() const [105]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::vector<char, std::allocator<char> > > >::max_size(std::allocator<std::vector<char, std::allocator<char> > > const&) [138]
[126]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::vector<char, std::allocator<char> > >::max_size() const [126]
                0.00    0.00       1/2           __gnu_cxx::new_allocator<std::vector<char, std::allocator<char> > >::_M_max_size() const [105]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<char> >::max_size(std::allocator<char> const&) [139]
[127]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<char>::max_size() const [127]
                0.00    0.00       1/8           __gnu_cxx::new_allocator<char>::_M_max_size() const [42]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_move_assign(std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >&&, std::integral_constant<bool, true>) [144]
[128]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::get_allocator() const [128]
                0.00    0.00       1/1           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_get_Tp_allocator() const [129]
                0.00    0.00       1/4           std::allocator<std::vector<char, std::allocator<char> > >::allocator(std::allocator<std::vector<char, std::allocator<char> > > const&) [92]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::get_allocator() const [128]
[129]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_get_Tp_allocator() const [129]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_create_storage(unsigned long) [132]
[130]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_allocate(unsigned long) [130]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::vector<char, std::allocator<char> > > >::allocate(std::allocator<std::vector<char, std::allocator<char> > >&, unsigned long) [137]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_Vector_base() [135]
[131]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_Vector_impl::_Vector_impl() [131]
                0.00    0.00       1/2           std::allocator<std::vector<char, std::allocator<char> > >::allocator() [106]
                0.00    0.00       1/5           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_Vector_impl_data::_Vector_impl_data() [90]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_Vector_base(unsigned long, std::allocator<std::vector<char, std::allocator<char> > > const&) [133]
[132]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_create_storage(unsigned long) [132]
                0.00    0.00       1/1           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_allocate(unsigned long) [130]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::vector(unsigned long, std::vector<char, std::allocator<char> > const&, std::allocator<std::vector<char, std::allocator<char> > > const&) [148]
[133]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_Vector_base(unsigned long, std::allocator<std::vector<char, std::allocator<char> > > const&) [133]
                0.00    0.00       1/2           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<char, std::allocator<char> > > const&) [107]
                0.00    0.00       1/1           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_create_storage(unsigned long) [132]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::vector(std::allocator<std::vector<char, std::allocator<char> > > const&) [147]
[134]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_Vector_base(std::allocator<std::vector<char, std::allocator<char> > > const&) [134]
                0.00    0.00       1/2           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<char, std::allocator<char> > > const&) [107]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::vector() [149]
[135]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_Vector_base() [135]
                0.00    0.00       1/1           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_Vector_impl::_Vector_impl() [131]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_deallocate(std::vector<char, std::allocator<char> >*, unsigned long) [98]
[136]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::vector<char, std::allocator<char> > > >::deallocate(std::allocator<std::vector<char, std::allocator<char> > >&, std::vector<char, std::allocator<char> >*, unsigned long) [136]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<char, std::allocator<char> > >::deallocate(std::vector<char, std::allocator<char> >*, unsigned long) [124]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_allocate(unsigned long) [130]
[137]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::vector<char, std::allocator<char> > > >::allocate(std::allocator<std::vector<char, std::allocator<char> > >&, unsigned long) [137]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<char, std::allocator<char> > >::allocate(unsigned long, void const*) [125]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_S_max_size(std::allocator<std::vector<char, std::allocator<char> > > const&) [143]
[138]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::vector<char, std::allocator<char> > > >::max_size(std::allocator<std::vector<char, std::allocator<char> > > const&) [138]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::vector<char, std::allocator<char> > >::max_size() const [126]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >::_S_max_size(std::allocator<char> const&) [151]
[139]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<char> >::max_size(std::allocator<char> const&) [139]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<char>::max_size() const [127]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >* std::uninitialized_fill_n<std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > const&) [159]
[140]    0.0    0.00    0.00       1         std::vector<char, std::allocator<char> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > const&) [140]
                0.00    0.00       6/12          std::vector<char, std::allocator<char> >* std::__addressof<std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >&) [34]
                0.00    0.00       6/6           void std::_Construct<std::vector<char, std::allocator<char> >, std::vector<char, std::allocator<char> > const&>(std::vector<char, std::allocator<char> >*, std::vector<char, std::allocator<char> > const&) [78]
-----------------------------------------------
                0.00    0.00       1/1           char* std::uninitialized_fill_n<char*, unsigned long, char>(char*, unsigned long, char const&) [160]
[141]    0.0    0.00    0.00       1         char* std::__uninitialized_fill_n<true>::__uninit_fill_n<char*, unsigned long, char>(char*, unsigned long, char const&) [141]
                0.00    0.00       1/1           char* std::fill_n<char*, unsigned long, char>(char*, unsigned long, char const&) [165]
-----------------------------------------------
                0.00    0.00       1/1           Computer::hasThreeConsecutive[abi:cxx11](ConnectFourBoard const&, char) const [41]
[142]    0.0    0.00    0.00       1         std::pair<int, int>::pair<int&, int, true>(int&, int&&) [142]
                0.00    0.00       1/7           int& std::forward<int&>(std::remove_reference<int&>::type&) [64]
                0.00    0.00       1/9           int&& std::forward<int>(std::remove_reference<int>::type&) [38]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<char, std::allocator<char> > > const&) [145]
[143]    0.0    0.00    0.00       1         std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_S_max_size(std::allocator<std::vector<char, std::allocator<char> > > const&) [143]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::vector<char, std::allocator<char> > > >::max_size(std::allocator<std::vector<char, std::allocator<char> > > const&) [138]
                0.00    0.00       1/2           unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [112]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::operator=(std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >&&) [150]
[144]    0.0    0.00    0.00       1         std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_move_assign(std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >&&, std::integral_constant<bool, true>) [144]
                0.00    0.00       2/2           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_Vector_impl_data::_M_swap_data(std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_Vector_impl_data&) [108]
                0.00    0.00       2/6           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_get_Tp_allocator() [74]
                0.00    0.00       1/1           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::get_allocator() const [128]
                0.00    0.00       1/6           std::allocator<std::vector<char, std::allocator<char> > >::~allocator() [71]
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::vector(std::allocator<std::vector<char, std::allocator<char> > > const&) [147]
                0.00    0.00       1/1           void std::__alloc_on_move<std::allocator<std::vector<char, std::allocator<char> > > >(std::allocator<std::vector<char, std::allocator<char> > >&, std::allocator<std::vector<char, std::allocator<char> > >&) [156]
                0.00    0.00       1/2           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::~vector() [111]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::vector(unsigned long, std::vector<char, std::allocator<char> > const&, std::allocator<std::vector<char, std::allocator<char> > > const&) [148]
[145]    0.0    0.00    0.00       1         std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<char, std::allocator<char> > > const&) [145]
                0.00    0.00       1/4           std::allocator<std::vector<char, std::allocator<char> > >::allocator(std::allocator<std::vector<char, std::allocator<char> > > const&) [92]
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_S_max_size(std::allocator<std::vector<char, std::allocator<char> > > const&) [143]
                0.00    0.00       1/6           std::allocator<std::vector<char, std::allocator<char> > >::~allocator() [71]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::vector(unsigned long, std::vector<char, std::allocator<char> > const&, std::allocator<std::vector<char, std::allocator<char> > > const&) [148]
[146]    0.0    0.00    0.00       1         std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_fill_initialize(unsigned long, std::vector<char, std::allocator<char> > const&) [146]
                0.00    0.00       1/6           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_get_Tp_allocator() [74]
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >* std::__uninitialized_fill_n_a<std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> >, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > const&, std::allocator<std::vector<char, std::allocator<char> > >&) [161]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_move_assign(std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >&&, std::integral_constant<bool, true>) [144]
[147]    0.0    0.00    0.00       1         std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::vector(std::allocator<std::vector<char, std::allocator<char> > > const&) [147]
                0.00    0.00       1/1           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_Vector_base(std::allocator<std::vector<char, std::allocator<char> > > const&) [134]
-----------------------------------------------
                0.00    0.00       1/1           ConnectFourBoard::initBoard() [121]
[148]    0.0    0.00    0.00       1         std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::vector(unsigned long, std::vector<char, std::allocator<char> > const&, std::allocator<std::vector<char, std::allocator<char> > > const&) [148]
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<char, std::allocator<char> > > const&) [145]
                0.00    0.00       1/1           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_Vector_base(unsigned long, std::allocator<std::vector<char, std::allocator<char> > > const&) [133]
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_fill_initialize(unsigned long, std::vector<char, std::allocator<char> > const&) [146]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [116]
[149]    0.0    0.00    0.00       1         std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::vector() [149]
                0.00    0.00       1/1           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_Vector_base() [135]
-----------------------------------------------
                0.00    0.00       1/1           ConnectFourBoard::initBoard() [121]
[150]    0.0    0.00    0.00       1         std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::operator=(std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >&&) [150]
                0.00    0.00       1/1           std::remove_reference<std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >&>::type&& std::move<std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >&>(std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >&) [164]
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_move_assign(std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >&&, std::integral_constant<bool, true>) [144]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >::_S_check_init_len(unsigned long, std::allocator<char> const&) [152]
[151]    0.0    0.00    0.00       1         std::vector<char, std::allocator<char> >::_S_max_size(std::allocator<char> const&) [151]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<char> >::max_size(std::allocator<char> const&) [139]
                0.00    0.00       1/2           unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [112]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >::vector(unsigned long, char const&, std::allocator<char> const&) [154]
[152]    0.0    0.00    0.00       1         std::vector<char, std::allocator<char> >::_S_check_init_len(unsigned long, std::allocator<char> const&) [152]
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >::_S_max_size(std::allocator<char> const&) [151]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >::vector(unsigned long, char const&, std::allocator<char> const&) [154]
[153]    0.0    0.00    0.00       1         std::vector<char, std::allocator<char> >::_M_fill_initialize(unsigned long, char const&) [153]
                0.00    0.00       1/14          std::_Vector_base<char, std::allocator<char> >::_M_get_Tp_allocator() [32]
                0.00    0.00       1/1           char* std::__uninitialized_fill_n_a<char*, unsigned long, char, char>(char*, unsigned long, char const&, std::allocator<char>&) [162]
-----------------------------------------------
                0.00    0.00       1/1           ConnectFourBoard::initBoard() [121]
[154]    0.0    0.00    0.00       1         std::vector<char, std::allocator<char> >::vector(unsigned long, char const&, std::allocator<char> const&) [154]
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >::_S_check_init_len(unsigned long, std::allocator<char> const&) [152]
                0.00    0.00       1/7           std::_Vector_base<char, std::allocator<char> >::_Vector_base(unsigned long, std::allocator<char> const&) [59]
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >::_M_fill_initialize(unsigned long, char const&) [153]
-----------------------------------------------
                0.00    0.00       1/1           char* std::fill_n<char*, unsigned long, char>(char*, unsigned long, char const&) [165]
[155]    0.0    0.00    0.00       1         char* std::__fill_n_a<char*, unsigned long, char>(char*, unsigned long, char const&, std::random_access_iterator_tag) [155]
                0.00    0.00       1/1           void std::__fill_a<char*, char>(char*, char*, char const&) [166]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_move_assign(std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >&&, std::integral_constant<bool, true>) [144]
[156]    0.0    0.00    0.00       1         void std::__alloc_on_move<std::allocator<std::vector<char, std::allocator<char> > > >(std::allocator<std::vector<char, std::allocator<char> > >&, std::allocator<std::vector<char, std::allocator<char> > >&) [156]
                0.00    0.00       1/1           std::remove_reference<std::allocator<std::vector<char, std::allocator<char> > >&>::type&& std::move<std::allocator<std::vector<char, std::allocator<char> > >&>(std::allocator<std::vector<char, std::allocator<char> > >&) [163]
-----------------------------------------------
                0.00    0.00       1/1           char* std::fill_n<char*, unsigned long, char>(char*, unsigned long, char const&) [165]
[157]    0.0    0.00    0.00       1         std::__size_to_integer(unsigned long) [157]
-----------------------------------------------
                0.00    0.00       1/1           char* std::fill_n<char*, unsigned long, char>(char*, unsigned long, char const&) [165]
[158]    0.0    0.00    0.00       1         std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&) [158]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >* std::__uninitialized_fill_n_a<std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> >, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > const&, std::allocator<std::vector<char, std::allocator<char> > >&) [161]
[159]    0.0    0.00    0.00       1         std::vector<char, std::allocator<char> >* std::uninitialized_fill_n<std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > const&) [159]
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > const&) [140]
-----------------------------------------------
                0.00    0.00       1/1           char* std::__uninitialized_fill_n_a<char*, unsigned long, char, char>(char*, unsigned long, char const&, std::allocator<char>&) [162]
[160]    0.0    0.00    0.00       1         char* std::uninitialized_fill_n<char*, unsigned long, char>(char*, unsigned long, char const&) [160]
                0.00    0.00       1/1           char* std::__uninitialized_fill_n<true>::__uninit_fill_n<char*, unsigned long, char>(char*, unsigned long, char const&) [141]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_fill_initialize(unsigned long, std::vector<char, std::allocator<char> > const&) [146]
[161]    0.0    0.00    0.00       1         std::vector<char, std::allocator<char> >* std::__uninitialized_fill_n_a<std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> >, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > const&, std::allocator<std::vector<char, std::allocator<char> > >&) [161]
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >* std::uninitialized_fill_n<std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, unsigned long, std::vector<char, std::allocator<char> > const&) [159]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >::_M_fill_initialize(unsigned long, char const&) [153]
[162]    0.0    0.00    0.00       1         char* std::__uninitialized_fill_n_a<char*, unsigned long, char, char>(char*, unsigned long, char const&, std::allocator<char>&) [162]
                0.00    0.00       1/1           char* std::uninitialized_fill_n<char*, unsigned long, char>(char*, unsigned long, char const&) [160]
-----------------------------------------------
                0.00    0.00       1/1           void std::__alloc_on_move<std::allocator<std::vector<char, std::allocator<char> > > >(std::allocator<std::vector<char, std::allocator<char> > >&, std::allocator<std::vector<char, std::allocator<char> > >&) [156]
[163]    0.0    0.00    0.00       1         std::remove_reference<std::allocator<std::vector<char, std::allocator<char> > >&>::type&& std::move<std::allocator<std::vector<char, std::allocator<char> > >&>(std::allocator<std::vector<char, std::allocator<char> > >&) [163]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::operator=(std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >&&) [150]
[164]    0.0    0.00    0.00       1         std::remove_reference<std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >&>::type&& std::move<std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >&>(std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >&) [164]
